[7/8/21 05:22PM]  [ Brabble ] Received item from Divine. Name: Creator's body. Id: 23128, amount: 1	
[7/10/21 06:12PM]  [ Sharam123 ] Received item from Alfjert. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:12PM]  [ Sharam123 ] Received item from Alfjert. Name: Solak Coins. Id: 995, amount: 1000000	
[7/10/21 06:12PM]  [ Alfjert ] Gave item to Sharam123. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:12PM]  [ Alfjert ] Gave item to Sharam123. Name: Solak Coins. Id: 995, amount: 1000000	
[7/10/21 06:12PM]  [ Zino ] Received item from Dlyzombicc. Name: Solak Tokens. Id: 10835, amount: 170000	
[7/10/21 06:12PM]  [ Zino ] Received item from Dlyzombicc. Name: Dragon bones. Id: 537, amount: 700	
[7/10/21 06:12PM]  [ Zino ] Received item from Dlyzombicc. Name: BlastBomb Cannon. Id: 22083, amount: 1	
[7/10/21 06:12PM]  [ Zino ] Received item from Dlyzombicc. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:12PM]  [ Dlyzombicc ] Gave item to Zino. Name: Solak Tokens. Id: 10835, amount: 170000	
[7/10/21 06:12PM]  [ Dlyzombicc ] Gave item to Zino. Name: Dragon bones. Id: 537, amount: 700	
[7/10/21 06:12PM]  [ Dlyzombicc ] Gave item to Zino. Name: BlastBomb Cannon. Id: 22083, amount: 1	
[7/10/21 06:12PM]  [ Dlyzombicc ] Gave item to Zino. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:13PM]  [ I Pk 1 Dey ] Received item from Albertain1. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:13PM]  [ Albertain1 ] Gave item to I Pk 1 Dey. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Slayer ticket. Id: 5023, amount: 156	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Slayer casket. Id: 2734, amount: 3	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Infinite prayer potion (T2). Id: 23122, amount: 1	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Crystalized cape. Id: 20591, amount: 1	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Ganopurp staff. Id: 8809, amount: 1	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Belligerent legs. Id: 11423, amount: 1	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Sea urchin Slayer helm (T4). Id: 23074, amount: 1	
[7/10/21 06:13PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Belligerent body. Id: 11422, amount: 1	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Slayer ticket. Id: 5023, amount: 156	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Slayer casket. Id: 2734, amount: 3	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Infinite prayer potion (T2). Id: 23122, amount: 1	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Crystalized cape. Id: 20591, amount: 1	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Ganopurp staff. Id: 8809, amount: 1	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Belligerent legs. Id: 11423, amount: 1	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Sea urchin Slayer helm (T4). Id: 23074, amount: 1	
[7/10/21 06:13PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Belligerent body. Id: 11422, amount: 1	
[7/10/21 06:14PM]  [ Homse Drit ] Gave item to Sharam123. Name: Vote Scroll. Id: 23020, amount: 1	
[7/10/21 06:14PM]  [ Homse Drit ] Gave item to Sharam123. Name: Solak Coins. Id: 995, amount: 1000000	
[7/10/21 06:14PM]  [ Sharam123 ] Received item from Homse Drit. Name: Vote Scroll. Id: 23020, amount: 1	
[7/10/21 06:14PM]  [ Sharam123 ] Received item from Homse Drit. Name: Solak Coins. Id: 995, amount: 1000000	
[7/10/21 06:14PM]  [ Zino ] Gave item to Dlyzombicc. Name: Range body. Id: 23035, amount: 1	
[7/10/21 06:14PM]  [ Zino ] Gave item to Dlyzombicc. Name: Dragon bones. Id: 537, amount: 700	
[7/10/21 06:14PM]  [ Zino ] Gave item to Dlyzombicc. Name: Solak Tokens. Id: 10835, amount: 170000	
[7/10/21 06:14PM]  [ Zino ] Gave item to Dlyzombicc. Name: BlastBomb Cannon. Id: 22083, amount: 1	
[7/10/21 06:14PM]  [ Zino ] Gave item to Dlyzombicc. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:14PM]  [ Dlyzombicc ] Received item from Zino. Name: Range body. Id: 23035, amount: 1	
[7/10/21 06:14PM]  [ Dlyzombicc ] Received item from Zino. Name: Dragon bones. Id: 537, amount: 700	
[7/10/21 06:14PM]  [ Dlyzombicc ] Received item from Zino. Name: Solak Tokens. Id: 10835, amount: 170000	
[7/10/21 06:14PM]  [ Dlyzombicc ] Received item from Zino. Name: BlastBomb Cannon. Id: 22083, amount: 1	
[7/10/21 06:14PM]  [ Dlyzombicc ] Received item from Zino. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:14PM]  [ Stoke ] Received item from Ryrker. Name: Ruthless bow. Id: 23144, amount: 1	
[7/10/21 06:14PM]  [ Ryrker ] Gave item to Stoke. Name: Ruthless bow. Id: 23144, amount: 1	
[7/10/21 06:15PM]  [ Zino ] Received item from Luke. Name: Slayer ticket. Id: 5023, amount: 151	
[7/10/21 06:15PM]  [ Luke ] Gave item to Zino. Name: Slayer ticket. Id: 5023, amount: 151	
[7/10/21 06:15PM]  [ Ryrker ] Received item from Stoke. Name: Ruthless sword. Id: 23146, amount: 1	
[7/10/21 06:15PM]  [ Stoke ] Gave item to Ryrker. Name: Ruthless sword. Id: 23146, amount: 1	
[7/10/21 06:15PM]  [ Albertain11 ] Gave item to I Pk 1 Dey. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:15PM]  [ I Pk 1 Dey ] Received item from Albertain11. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:15PM]  [ Gandalf ] Received item from Dlyzombicc. Name: Range body. Id: 23035, amount: 1	
[7/10/21 06:15PM]  [ Gandalf ] Received item from Dlyzombicc. Name: Solak Tokens. Id: 10835, amount: 170000	
[7/10/21 06:15PM]  [ Dlyzombicc ] Gave item to Gandalf. Name: Range body. Id: 23035, amount: 1	
[7/10/21 06:15PM]  [ Dlyzombicc ] Gave item to Gandalf. Name: Solak Tokens. Id: 10835, amount: 170000	
[7/10/21 06:16PM]  [ Gandalf ] Gave item to Dlyzombicc. Name: Belligerent body. Id: 11422, amount: 1	
[7/10/21 06:16PM]  [ Dlyzombicc ] Received item from Gandalf. Name: Belligerent body. Id: 11422, amount: 1	
[7/10/21 06:16PM]  [ Zino ] Gave item to Luke. Name: Slayer ticket. Id: 5023, amount: 302	
[7/10/21 06:16PM]  [ Luke ] Received item from Zino. Name: Slayer ticket. Id: 5023, amount: 302	
[7/10/21 06:16PM]  [ Captein 2 ] Gave item to Sharam123. Name: Vote Scroll. Id: 23020, amount: 1	
[7/10/21 06:16PM]  [ Captein 2 ] Gave item to Sharam123. Name: Solak Coins. Id: 995, amount: 1000000	
[7/10/21 06:16PM]  [ Sharam123 ] Received item from Captein 2. Name: Vote Scroll. Id: 23020, amount: 1	
[7/10/21 06:16PM]  [ Sharam123 ] Received item from Captein 2. Name: Solak Coins. Id: 995, amount: 1000000	
[7/10/21 06:18PM]  [ I Pk 1 Dey ] Received item from Hai. Name: Vote Scroll. Id: 23020, amount: 1	
[7/10/21 06:18PM]  [ Hai ] Gave item to I Pk 1 Dey. Name: Vote Scroll. Id: 23020, amount: 1	
[7/10/21 06:19PM]  [ Bluewhale184 ] Gave item to Sharam123. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:19PM]  [ Bluewhale184 ] Gave item to Sharam123. Name: Solak Coins. Id: 995, amount: 1000000	
[7/10/21 06:19PM]  [ Sharam123 ] Received item from Bluewhale184. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:19PM]  [ Sharam123 ] Received item from Bluewhale184. Name: Solak Coins. Id: 995, amount: 1000000	
[7/10/21 06:21PM]  [ Gandalf ] Gave item to Dlyzombicc. Name: Slayer ticket. Id: 5023, amount: 205	
[7/10/21 06:21PM]  [ Dlyzombicc ] Received item from Gandalf. Name: Slayer ticket. Id: 5023, amount: 205	
[7/10/21 06:28PM]  [ Swine ] Received item from Mason. Name: Slayer ticket. Id: 5023, amount: 550	
[7/10/21 06:28PM]  [ Mason ] Gave item to Swine. Name: Slayer ticket. Id: 5023, amount: 550	
[7/10/21 06:29PM]  [ Tic Is Real ] Gave item to Zino. Name: Solak Tokens. Id: 10835, amount: 261000	
[7/10/21 06:29PM]  [ Zino ] Received item from Tic Is Real. Name: Solak Tokens. Id: 10835, amount: 261000	
[7/10/21 06:29PM]  [ Not Wingz ] Gave item to Swine. Name: Slayer ticket. Id: 5023, amount: 72	
[7/10/21 06:29PM]  [ Swine ] Received item from Not Wingz. Name: Slayer ticket. Id: 5023, amount: 72	
[7/10/21 06:30PM]  [ Sadness ] Received item from Not Wingz. Name: Slayer ticket. Id: 5023, amount: 324	
[7/10/21 06:30PM]  [ Not Wingz ] Gave item to Sadness. Name: Slayer ticket. Id: 5023, amount: 324	
[7/10/21 06:30PM]  [ Zino ] Received item from Aurelion. Name: Solak Tokens. Id: 10835, amount: 70000	
[7/10/21 06:30PM]  [ Zino ] Received item from Aurelion. Name: Nymora crossbow. Id: 23066, amount: 1	
[7/10/21 06:30PM]  [ Zino ] Received item from Aurelion. Name: Slayer ticket. Id: 5023, amount: 250	
[7/10/21 06:30PM]  [ Aurelion ] Gave item to Zino. Name: Solak Tokens. Id: 10835, amount: 70000	
[7/10/21 06:30PM]  [ Aurelion ] Gave item to Zino. Name: Nymora crossbow. Id: 23066, amount: 1	
[7/10/21 06:30PM]  [ Aurelion ] Gave item to Zino. Name: Slayer ticket. Id: 5023, amount: 250	
[7/10/21 06:31PM]  [ Swine ] Received item from Mason. Name: Ganopurp staff. Id: 8809, amount: 1	
[7/10/21 06:31PM]  [ Mason ] Gave item to Swine. Name: Ganopurp staff. Id: 8809, amount: 1	
[7/10/21 06:31PM]  [ Aurelion ] Gave item to Zino. Name: Slayer ticket. Id: 5023, amount: 1515	
[7/10/21 06:31PM]  [ Zino ] Received item from Aurelion. Name: Slayer ticket. Id: 5023, amount: 1515	
[7/10/21 06:33PM]  [ Egg ] Gave item to Alsinda. Name: $10 Bond. Id: 23057, amount: 1	
[7/10/21 06:33PM]  [ Egg ] Gave item to Alsinda. Name: $10 Bond. Id: 23057, amount: 1	
[7/10/21 06:33PM]  [ Egg ] Gave item to Alsinda. Name: $10 Bond. Id: 23057, amount: 1	
[7/10/21 06:33PM]  [ Egg ] Gave item to Alsinda. Name: $10 Bond. Id: 23057, amount: 1	
[7/10/21 06:33PM]  [ Egg ] Received item from Alsinda. Name: Solak Tokens. Id: 10835, amount: 375000	
[7/10/21 06:33PM]  [ Egg ] Received item from Alsinda. Name: Melee boots. Id: 23032, amount: 1	
[7/10/21 06:33PM]  [ Alsinda ] Gave item to Egg. Name: Solak Tokens. Id: 10835, amount: 375000	
[7/10/21 06:33PM]  [ Alsinda ] Gave item to Egg. Name: Melee boots. Id: 23032, amount: 1	
[7/10/21 06:33PM]  [ Alsinda ] Received item from Egg. Name: $10 Bond. Id: 23057, amount: 1	
[7/10/21 06:33PM]  [ Alsinda ] Received item from Egg. Name: $10 Bond. Id: 23057, amount: 1	
[7/10/21 06:33PM]  [ Alsinda ] Received item from Egg. Name: $10 Bond. Id: 23057, amount: 1	
[7/10/21 06:33PM]  [ Alsinda ] Received item from Egg. Name: $10 Bond. Id: 23057, amount: 1	
[7/10/21 06:33PM]  [ N3rd ] Gave item to Jeepr. Name: Dragon bones. Id: 537, amount: 11	
[7/10/21 06:33PM]  [ Jeepr ] Received item from N3rd. Name: Dragon bones. Id: 537, amount: 11	
[7/10/21 06:34PM]  [ T E F A V2 ] Received item from S A V A G E. Name: Solak Coins. Id: 995, amount: 201947886	
[7/10/21 06:34PM]  [ S A V A G E ] Gave item to T E F A V2. Name: Solak Coins. Id: 995, amount: 201947886	
[7/10/21 06:34PM]  [ Dlyzombicc ] Gave item to Zino. Name: Slayer ticket. Id: 5023, amount: 205	
[7/10/21 06:34PM]  [ Dlyzombicc ] Gave item to Zino. Name: Dragon bones. Id: 537, amount: 700	
[7/10/21 06:34PM]  [ Zino ] Received item from Dlyzombicc. Name: Slayer ticket. Id: 5023, amount: 205	
[7/10/21 06:34PM]  [ Zino ] Received item from Dlyzombicc. Name: Dragon bones. Id: 537, amount: 700	
[7/10/21 06:37PM]  [ Wilderness ] Gave item to Pornhub. Name: Solak Coins. Id: 995, amount: 10000	
[7/10/21 06:37PM]  [ Pornhub ] Received item from Wilderness. Name: Solak Coins. Id: 995, amount: 10000	
[7/10/21 06:37PM]  [ Gandalf ] Gave item to Zino. Name: Solak Tokens. Id: 10835, amount: 200000	
[7/10/21 06:37PM]  [ Zino ] Received item from Gandalf. Name: Solak Tokens. Id: 10835, amount: 200000	
[7/10/21 06:37PM]  [ Oli ] Gave item to T E F A V2. Name: Range bow. Id: 23039, amount: 1	
[7/10/21 06:37PM]  [ Oli ] Received item from T E F A V2. Name: Solak Coins. Id: 995, amount: 700000000	
[7/10/21 06:37PM]  [ T E F A V2 ] Gave item to Oli. Name: Solak Coins. Id: 995, amount: 700000000	
[7/10/21 06:37PM]  [ T E F A V2 ] Received item from Oli. Name: Range bow. Id: 23039, amount: 1	
[7/10/21 06:37PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Ganopurp staff. Id: 8809, amount: 1	
[7/10/21 06:37PM]  [ S A V A G E ] Received item from T E F A V2. Name: Ganopurp staff. Id: 8809, amount: 1	
[7/10/21 06:38PM]  [ Jeepr ] Gave item to N3rd. Name: Super restore (4). Id: 3025, amount: 25000	
[7/10/21 06:38PM]  [ N3rd ] Received item from Jeepr. Name: Super restore (4). Id: 3025, amount: 25000	
[7/10/21 06:38PM]  [ Zino ] Gave item to Gandalf. Name: Solak Tokens. Id: 10835, amount: 400000	
[7/10/21 06:38PM]  [ Gandalf ] Received item from Zino. Name: Solak Tokens. Id: 10835, amount: 400000	
[7/10/21 06:39PM]  [ Zino ] Received item from Gandalf. Name: Solak Tokens. Id: 10835, amount: 131000	
[7/10/21 06:39PM]  [ Gandalf ] Gave item to Zino. Name: Solak Tokens. Id: 10835, amount: 131000	
[7/10/21 06:39PM]  [ Zino ] Received item from Gandalf. Name: Solak Tokens. Id: 10835, amount: 262000	
[7/10/21 06:39PM]  [ Gandalf ] Gave item to Zino. Name: Solak Tokens. Id: 10835, amount: 262000	
[7/10/21 06:40PM]  [ Zino ] Received item from Gandalf. Name: Range bow. Id: 23039, amount: 1	
[7/10/21 06:40PM]  [ Gandalf ] Gave item to Zino. Name: Range bow. Id: 23039, amount: 1	
[7/10/21 06:41PM]  [ Zino ] Gave item to Gandalf. Name: Range bow. Id: 23039, amount: 1	
[7/10/21 06:41PM]  [ Zino ] Gave item to Gandalf. Name: Solak Tokens. Id: 10835, amount: 420000	
[7/10/21 06:41PM]  [ Gandalf ] Received item from Zino. Name: Range bow. Id: 23039, amount: 1	
[7/10/21 06:41PM]  [ Gandalf ] Received item from Zino. Name: Solak Tokens. Id: 10835, amount: 420000	
[7/10/21 06:42PM]  [ Aurelion ] Gave item to Zino. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:42PM]  [ Zino ] Received item from Aurelion. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:44PM]  [ Zino ] Received item from Dlyzombicc. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:44PM]  [ Dlyzombicc ] Gave item to Zino. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:44PM]  [ Sharam123 ] Gave item to I Pk 1 Dey. Name: Solak Coins. Id: 995, amount: 113361210	
[7/10/21 06:44PM]  [ I Pk 1 Dey ] Received item from Sharam123. Name: Solak Coins. Id: 995, amount: 113361210	
[7/10/21 06:44PM]  [ Bussy ] Gave item to Wilderness. Name: Magic helm. Id: 23021, amount: 1	
[7/10/21 06:44PM]  [ Bussy ] Received item from Wilderness. Name: Solak Tokens. Id: 10835, amount: 120000	
[7/10/21 06:44PM]  [ Wilderness ] Gave item to Bussy. Name: Solak Tokens. Id: 10835, amount: 120000	
[7/10/21 06:44PM]  [ Wilderness ] Received item from Bussy. Name: Magic helm. Id: 23021, amount: 1	
[7/10/21 06:45PM]  [ Wilderness ] Gave item to Rip. Name: Magic helm. Id: 23021, amount: 1	
[7/10/21 06:45PM]  [ Wilderness ] Received item from Rip. Name: Magic book. Id: 23027, amount: 1	
[7/10/21 06:45PM]  [ Rip ] Gave item to Wilderness. Name: Magic book. Id: 23027, amount: 1	
[7/10/21 06:45PM]  [ Rip ] Received item from Wilderness. Name: Magic helm. Id: 23021, amount: 1	
[7/10/21 06:45PM]  [ I Pk 1 Dey ] Gave item to Windtail. Name: Solak Coins. Id: 995, amount: 126451142	
[7/10/21 06:45PM]  [ I Pk 1 Dey ] Gave item to Windtail. Name: Vindicta legs. Id: 23077, amount: 1	
[7/10/21 06:45PM]  [ I Pk 1 Dey ] Gave item to Windtail. Name: Moonlight gloves. Id: 18802, amount: 1	
[7/10/21 06:45PM]  [ I Pk 1 Dey ] Gave item to Windtail. Name: Moonlight gloves. Id: 18802, amount: 1	
[7/10/21 06:45PM]  [ I Pk 1 Dey ] Gave item to Windtail. Name: Corrupt moonlight staff. Id: 18629, amount: 1	
[7/10/21 06:45PM]  [ I Pk 1 Dey ] Received item from Windtail. Name: Nymora crossbow. Id: 23066, amount: 1	
[7/10/21 06:45PM]  [ Windtail ] Gave item to I Pk 1 Dey. Name: Nymora crossbow. Id: 23066, amount: 1	
[7/10/21 06:45PM]  [ Windtail ] Received item from I Pk 1 Dey. Name: Solak Coins. Id: 995, amount: 126451142	
[7/10/21 06:45PM]  [ Windtail ] Received item from I Pk 1 Dey. Name: Vindicta legs. Id: 23077, amount: 1	
[7/10/21 06:45PM]  [ Windtail ] Received item from I Pk 1 Dey. Name: Moonlight gloves. Id: 18802, amount: 1	
[7/10/21 06:45PM]  [ Windtail ] Received item from I Pk 1 Dey. Name: Moonlight gloves. Id: 18802, amount: 1	
[7/10/21 06:45PM]  [ Windtail ] Received item from I Pk 1 Dey. Name: Corrupt moonlight staff. Id: 18629, amount: 1	
[7/10/21 06:46PM]  [ Zino ] Received item from Gandalf. Name: Solak Tokens. Id: 10835, amount: 280000	
[7/10/21 06:46PM]  [ Gandalf ] Gave item to Zino. Name: Solak Tokens. Id: 10835, amount: 280000	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Crystalized bow. Id: 5010, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ T E F A V2 ] Gave item to S A V A G E. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Crystalized bow. Id: 5010, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ S A V A G E ] Received item from T E F A V2. Name: Dragon bones. Id: 536, amount: 1	
[7/10/21 06:46PM]  [ Brute ] Gave item to Feed My Ego. Name: Solak Tokens. Id: 10835, amount: 1536	
[7/10/21 06:46PM]  [ Brute ] Gave item to Feed My Ego. Name: Solak Coins. Id: 995, amount: 373	
[7/10/21 06:46PM]  [ Brute ] Gave item to Feed My Ego. Name: Fury shark. Id: 17818, amount: 100	
[7/10/21 06:46PM]  [ Brute ] Gave item to Feed My Ego. Name: Super restore (4). Id: 3025, amount: 100	
[7/10/21 06:46PM]  [ Feed My Ego ] Received item from Brute. Name: Solak Tokens. Id: 10835, amount: 1536	
[7/10/21 06:46PM]  [ Feed My Ego ] Received item from Brute. Name: Solak Coins. Id: 995, amount: 373	
[7/10/21 06:46PM]  [ Feed My Ego ] Received item from Brute. Name: Fury shark. Id: 17818, amount: 100	
[7/10/21 06:46PM]  [ Feed My Ego ] Received item from Brute. Name: Super restore (4). Id: 3025, amount: 100	
[7/10/21 06:46PM]  [ King Pr0d ] Gave item to Froggers. Name: Solak Coins. Id: 995, amount: 125000000	
[7/10/21 06:46PM]  [ King Pr0d ] Received item from Froggers. Name: Dungeoneering token. Id: 12333, amount: 106974	
[7/10/21 06:46PM]  [ Froggers ] Gave item to King Pr0d. Name: Dungeoneering token. Id: 12333, amount: 106974	
[7/10/21 06:46PM]  [ Froggers ] Received item from King Pr0d. Name: Solak Coins. Id: 995, amount: 125000000	
[7/10/21 06:46PM]  [ Zino ] Received item from Gandalf. Name: Range bow. Id: 23039, amount: 1	
[7/10/21 06:46PM]  [ Gandalf ] Gave item to Zino. Name: Range bow. Id: 23039, amount: 1	
[7/10/21 06:46PM]  [ Jouni ] Gave item to Windtail. Name: Magic gloves. Id: 23024, amount: 1	
[7/10/21 06:46PM]  [ Jouni ] Received item from Windtail. Name: Solak Tokens. Id: 10835, amount: 160000	
[7/10/21 06:46PM]  [ Windtail ] Gave item to Jouni. Name: Solak Tokens. Id: 10835, amount: 160000	
[7/10/21 06:46PM]  [ Windtail ] Received item from Jouni. Name: Magic gloves. Id: 23024, amount: 1	
[7/10/21 06:47PM]  [ Force ] Gave item to Feed My Ego. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:47PM]  [ Force ] Gave item to Feed My Ego. Name: Solak Tokens. Id: 10835, amount: 6791	
[7/10/21 06:47PM]  [ Force ] Gave item to Feed My Ego. Name: Super restore (4). Id: 3025, amount: 100	
[7/10/21 06:47PM]  [ Force ] Gave item to Feed My Ego. Name: Slayer ticket. Id: 5023, amount: 23	
[7/10/21 06:47PM]  [ Force ] Gave item to Feed My Ego. Name: Solak Coins. Id: 995, amount: 783	
[7/10/21 06:47PM]  [ Force ] Gave item to Feed My Ego. Name: Fury shark. Id: 17818, amount: 100	
[7/10/21 06:47PM]  [ Feed My Ego ] Received item from Force. Name: Vote Scroll. Id: 23020, amount: 2	
[7/10/21 06:47PM]  [ Feed My Ego ] Received item from Force. Name: Solak Tokens. Id: 10835, amount: 6791	
[7/10/21 06:47PM]  [ Feed My Ego ] Received item from Force. Name: Super restore (4). Id: 3025, amount: 100	
[7/10/21 06:47PM]  [ Feed My Ego ] Received item from Force. Name: Slayer ticket. Id: 5023, amount: 23	
[7/10/21 06:47PM]  [ Feed My Ego ] Received item from Force. Name: Solak Coins. Id: 995, amount: 783	
[7/10/21 06:47PM]  [ Feed My Ego ] Received item from Force. Name: Fury shark. Id: 17818, amount: 100	
[7/10/21 06:47PM]  [ Not Wingz ] Gave item to Dylan. Name: Nymora wings. Id: 23068, amount: 1	
[7/10/21 06:47PM]  [ Not Wingz ] Received item from Dylan. Name: Crystalized cape. Id: 20591, amount: 1	
[7/10/21 06:47PM]  [ Not Wingz ] Received item from Dylan. Name: Solak Tokens. Id: 10835, amount: 350000	
[7/10/21 06:47PM]  [ Dylan ] Gave item to Not Wingz. Name: Crystalized cape. Id: 20591, amount: 1	
[7/10/21 06:47PM]  [ Dylan ] Gave item to Not Wingz. Name: Solak Tokens. Id: 10835, amount: 350000	
[7/10/21 06:47PM]  [ Dylan ] Received item from Not Wingz. Name: Nymora wings. Id: 23068, amount: 1	
[7/10/21 06:47PM]  [ Gandalf ] Gave item to Zino. Name: Range body. Id: 23035, amount: 1	
[7/10/21 06:47PM]  [ Zino ] Received item from Gandalf. Name: Range body. Id: 23035, amount: 1	
[7/10/21 06:49PM]  [ Gandalf ] Gave item to Zino. Name: Solak Tokens. Id: 10835, amount: 217000	
[7/10/21 06:49PM]  [ Gandalf ] Gave item to Zino. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:49PM]  [ Zino ] Received item from Gandalf. Name: Solak Tokens. Id: 10835, amount: 217000	
[7/10/21 06:49PM]  [ Zino ] Received item from Gandalf. Name: Collectors necklace. Id: 23087, amount: 1	
[7/10/21 06:49PM]  [ Sharam123 ] Received item from I Pk 1 Dey. Name: Ebony body. Id: 23051, amount: 1	
[7/10/21 06:49PM]  [ Sharam123 ] Received item from I Pk 1 Dey. Name: Ebony gloves. Id: 23053, amount: 1	
[7/10/21 06:49PM]  [ I Pk 1 Dey ] Gave item to Sharam123. Name: Ebony body. Id: 23051, amount: 1	
[7/10/21 06:49PM]  [ I Pk 1 Dey ] Gave item to Sharam123. Name: Ebony gloves. Id: 23053, amount: 1	
[7/10/21 06:51PM]  [ Froggers ] Gave item to Alsinda. Name: Solak Tokens. Id: 10835, amount: 403567	
[7/10/21 06:51PM]  [ Froggers ] Received item from Alsinda. Name: Ruthless sword. Id: 23146, amount: 1	
[7/10/21 06:51PM]  [ Alsinda ] Gave item to Froggers. Name: Ruthless sword. Id: 23146, amount: 1	
[7/10/21 06:51PM]  [ Alsinda ] Received item from Froggers. Name: Solak Tokens. Id: 10835, amount: 403567	
[7/10/21 06:52PM]  [ Stoke ] Gave item to Ryrker. Name: Ruthless bow. Id: 23144, amount: 1	
[7/10/21 06:52PM]  [ Ryrker ] Received item from Stoke. Name: Ruthless bow. Id: 23144, amount: 1	
[7/10/21 06:53PM]  [ Zino ] Gave item to Jouni. Name: Range body. Id: 23035, amount: 1	
